work_key,canonical_paper_id,title,publication_date,year,venue,doi,arxiv_id,primary_url,evidence_set,strict_scope_pass,scope_reason,peer_reviewed,peer_review_basis,frozen_citation_count,citation_count_source,citation_count_field,citation_snapshot_date,maturity_rule_pass,dominant_contribution,interaction_interfaces,risk_or_property,interaction_dependence,emerging_direction,citation_role,paper_section,evidence_basis,evidence_locator,source_files,decision_reason,previous_decision,previous_category,reviewer,reviewed_at,author_signoff_required,taxonomy_ready,membership_reason
doi:10.65521/ijacect.v14i2.926,,Agent-vs-Agent Cyber Warfare: Autonomous AI Systems Defending Against AI-Enabled APTs,2025-01-01,2025,International Journal on Advanced Computer Engineering and Communication Technology,10.65521/ijacect.v14i2.926,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2509.12546,,Agent4FaceForgery: Multi-Agent LLM Framework for Realistic Face Forgery Detection,2025-01-01,2025,arXiv.org,,2509.12546,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2506.00641,,AgentAuditor: Human-Level Safety and Security Evaluation for LLM Agents,2025-01-01,2025,arXiv (Cornell University),,2506.00641,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,evaluation,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,evaluation,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2512.23480,,Agentic AI for Autonomous Defense in Software Supply Chain Security: Beyond Provenance to Vulnerability Mitigation,2025-01-01,2025,International Conferences on Computing Advancements,10.1109/icca66035.2025.11430751,2512.23480,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,defense,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,defense,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1109/milcom64451.2025.11310253,,Agentic AI for Cyber Defense: LLM-Guided Hierarchical Multi-Agent Reinforcement Learning,2025-01-01,2025,IEEE Military Communications Conference,10.1109/milcom64451.2025.11310253,,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,defense,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,defense,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1109/icih67754.2025.11608756,,"Agentic AI for Cybersecurity: Orchestrating Specialised Large Language Model Agents for Autonomous, Safe, and Scalable Penetration Testing",2025-01-01,2025,2025 IEEE International Conference on Innovate for Humanitarian: Tech Solutions for Global Challenge (ICIH),10.1109/icih67754.2025.11608756,,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3711896.3737871,,Agentic AI for Enterprise: Emerging Applications and Real-world Challenges,2025-01-01,2025,Knowledge Discovery and Data Mining,10.1145/3711896.3737871,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2508.10146,,"Agentic AI Frameworks: Architectures, Protocols, and Design Challenges",2025-01-01,2025,arXiv.org,,2508.10146,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.55041/ijsrem55390,,"Agentic AI, Autonomous Agents, and Multi-Agent Systems: Concepts, Challenges, and Research Pathways",2025-01-01,2025,International Journal of Scientific Research in Engineering and Management,10.55041/ijsrem55390,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.52710/cfs.708,,Agentic AI-Powered Automation: A New Paradigm for Healthcare Workflow Optimization,2025-01-01,2025,Computer fraud & security,10.52710/cfs.708,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.59256/indjcst.20250402043,,Agentic Approach in the Quest for AGI,2025-01-01,2025,Indian Journal of Computer Science and Technology,10.59256/indjcst.20250402043,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1109/rcae66389.2025.11355202,,Agentic Planning for Power System Simulation Task Orchestrations Based on Multi-Agent Systems,2025-01-01,2025,"2025 8th International Conference on Robotics, Control and Automation Engineering (RCAE)",10.1109/rcae66389.2025.11355202,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2509.26100,,AgenticEval: Toward Agentic and Self-Evolving Safety Evaluation of Large Language Models,2025-01-01,2025,Annual Meeting of the Association for Computational Linguistics,10.18653/v1/2026.findings-acl.727,2509.26100,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2507.19902,,AgentMesh: A Cooperative Multi-Agent Generative AI Framework for Software Development Automation,2025-01-01,2025,arXiv.org,,2507.19902,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2504.00587,,AgentNet: Decentralized Evolutionary Coordination for LLM-based Multi-Agent Systems,2025-01-01,2025,Qeios,10.32388/ws0vim,2504.00587,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2502.00406,,Agents Are All You Need for LLM Unlearning,2025-01-01,2025,,,2502.00406,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2506.04651,,Agents of Change: Self-Evolving LLM Agents for Strategic Planning,2025-01-01,2025,arXiv.org,,2506.04651,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2505.13466,,AgentSGEN: Multi-Agent LLM in the Loop for Semantic Collaboration and GENeration of Synthetic Data,2025-01-01,2025,arXiv.org,,2505.13466,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2508.02736,,AgentSight: System-Level Observability for AI Agents Using eBPF,2025-01-01,2025,PACMI@SOSP,10.1145/3766882.3767169,2508.02736,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2506.06366,,AI agent behavioral science,2025-01-01,2025,Humanities and Social Sciences Communications,10.1057/s41599-026-07316-7,2506.06366,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2511.09005,,AI Founding Fathers: A Case Study of GIS Search in Multi-Agent Pipelines,2025-01-01,2025,arXiv.org,,2511.09005,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1109/acsacw69556.2025.00033,,AI on Trial: LLM-as-a-Judge for Private and Reliable Clinical Decision-Making,2025-01-01,2025,2025 Annual Computer Security Applications Conference Workshops (ACSAC Workshops),10.1109/acsacw69556.2025.00033,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2512.12443,,"AI Transparency Atlas: Framework, Scoring, and Real-Time Model Card Evaluation Pipeline",2025-01-01,2025,arXiv.org,,2512.12443,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1109/mcom.001.2400577,,AI-Driven Decentralized Network Management: Leveraging Multi-Agent Large Language Models for Scalable Optimization,2025-01-01,2025,IEEE Communications Magazine,10.1109/mcom.001.2400577,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1109/metroxraine66377.2025.11340415,,AI-Driven Multi-Agent Systems for Automated Regulatory Analysis of Crypto Projects,2025-01-01,2025,"2025 IEEE International Conference on Metrology for eXtended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE)",10.1109/metroxraine66377.2025.11340415,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.36948/ijfmr.2025.v07i03.46587,,AI-Powered Career Planning Using Multi-Agent Systems and Large Language Models,2025-01-01,2025,International Journal For Multidisciplinary Research,10.36948/ijfmr.2025.v07i03.46587,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3733799.3762969,,AI-related Vulnerabilities within CVEs: Are We Ready Yet? A Study of Vulnerability Disclosure in AI Products,2025-01-01,2025,AISec@CCS,10.1145/3733799.3762969,,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2505.21741,,AI-Supported Platform for System Monitoring and Decision-Making in Nuclear Waste Management with Large Language Models,2025-01-01,2025,arXiv.org,,2505.21741,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1016/j.aei.2025.104246,,AirfoilAgent: Airfoil aerodynamics optimization design via large language model multi-agent collaborations,2025-01-01,2025,Advanced Engineering Informatics,10.1016/j.aei.2025.104246,,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,yes,archival publication metadata,15,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,,,title_metadata,,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-4/full_review_enriched_4.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-12/fast_enriched_12.jsonl.gz,Strict scope not established: missing interaction-dependent mechanism.,exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3746027.3755738,,Aligned or Apart? Multi-Agent Insights into Consumer and Brand Messaging Discrepancies,2025-01-01,2025,ACM Multimedia,10.1145/3746027.3755738,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.12732/ijam.v38i5s.328,,ALUSKORT: A HIERARCHICAL MULTI-AGENT COGNITIVE ARCHITECTURE FOR AUTONOMOUS SECURITY OPERATIONS,2025-01-01,2025,International Journal of Applied Mathematics,10.12732/ijam.v38i5s.328,,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.55041/ijsrem53169,,An Adversarial Testing Framework for Multi-Agent Red–Blue Systems in Automated Software Hardening,2025-01-01,2025,INTERNATIONAL JOURNAL OF SCIENTIFIC RESEARCH IN ENGINEERING AND MANAGEMENT,10.55041/ijsrem53169,,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1109/iccwamtip68645.2025.11352645,,An Automated System for Generating Chargeback Notices Based on Multi-Agent Collaboration and Its Practical Evaluation,2025-01-01,2025,2025 22nd International Computer Conference on Wavelet Active Media Technology and Information Processing (ICCWAMTIP),10.1109/iccwamtip68645.2025.11352645,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.54254/2755-2721/2025.ast27451,,An Empirical Study of Security Risks for the Web Code Generation by ChatGPT,2025-01-01,2025,Applied and Computational Engineering,10.54254/2755-2721/2025.ast27451,,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,evaluation,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,evaluation,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2511.22975,,An LLM-Assisted Multi-Agent Control Framework for Roll-to-Roll Manufacturing Systems,2025-01-01,2025,Journal of manufacturing systems,10.1016/j.jmsy.2026.04.005,2511.22975,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,general,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2505.03161,,An LLM-based Self-Evolving Security Framework for 6G Space-Air-Ground Integrated Networks,2025-01-01,2025,arXiv (Cornell University),10.1109/mcom.003.2400695,2505.03161,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1109/elmar66948.2025.11194021,,Analyzing Compliance with Safety Standards in C Code via Large Language Models,2025-01-01,2025,International Symposium ELMAR,10.1109/elmar66948.2025.11194021,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.12133/j.smartag.sa202503026,,Applications Research Progress and Prospects of Multi-Agent Large Language Models in Agricultural,2025-01-01,2025,DOAJ (DOAJ: Directory of Open Access Journals),10.12133/j.smartag.sa202503026,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1109/telfor67910.2025.11314224,,Applying Multi-Agent LLMS to Threat Analysis and Risk Assessment in Automotive Security,2025-01-01,2025,Telecommunications Forum,10.1109/telfor67910.2025.11314224,,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2509.08646,,Architecting Resilient LLM Agents: A Guide to Secure Plan-then-Execute Implementations,2025-01-01,2025,arXiv (Cornell University),,2509.08646,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,defense,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,defense,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2512.08326,,Argus: A Multi-Agent Sensitive Information Leakage Detection Framework Based on Hierarchical Reference Relationships,2025-01-01,2025,arXiv.org,10.1145/3744916.3773208,2512.08326,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1007/s41666-025-00217-5,,Assessing the User Experience of an LLM-Based Conversational Assistant in Diabetes Mellitus Care,2025-01-01,2025,Journal of Healthcare Informatics Research,10.1007/s41666-025-00217-5,,,screened_out,no,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,general,,,,,,,title_metadata,,corpus/review_queue.csv,"Strict scope not established: missing direct security property, interaction-dependent mechanism.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2504.04187,,AttackLLM: LLM-based Attack Pattern Generation for an Industrial Control System,2025-01-01,2025,arXiv (Cornell University),,2504.04187,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2511.19536,,AttackPilot: Autonomous Inference Attacks Against ML Services With LLM-Based Agents,2025-01-01,2025,arXiv.org,,2511.19536,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
arxiv:2504.12321,,AttentionDefense: Leveraging System Prompt Attention for Explainable Defense Against Novel Jailbreaks,2025-01-01,2025,IEEE International Joint Conference on Neural Network,10.1109/ijcnn64981.2025.11228703,2504.12321,,screened_out,no,Strict scope not established: missing interaction-dependent mechanism.,yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,Strict scope not established: missing interaction-dependent mechanism.,exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
