work_key,canonical_paper_id,title,publication_date,year,venue,doi,arxiv_id,primary_url,evidence_set,strict_scope_pass,scope_reason,peer_reviewed,peer_review_basis,frozen_citation_count,citation_count_source,citation_count_field,citation_snapshot_date,maturity_rule_pass,dominant_contribution,interaction_interfaces,risk_or_property,interaction_dependence,emerging_direction,citation_role,paper_section,evidence_basis,evidence_locator,source_files,decision_reason,previous_decision,previous_category,reviewer,reviewed_at,author_signoff_required,taxonomy_ready,membership_reason
arxiv:2503.23037,,"Agentic Large Language Models, a survey",2025-01-01,2025,Journal of Artificial Intelligence Research,10.1613/jair.1.18675,2503.23037,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,46,OpenAlex,openalex_citations,2026-08-17,yes,survey,,,,,related_work,Overview and Related Work,full_text,full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2503.23037 | blocked-source-review/blocked-source-resolution-7/resolved_7.jsonl:pdf_url=https://assets-eu.researchsquare.com/files/rs-9839978/v1_covered_109fdb15-13cd-4f10-91cd-7557421ac4d2.pdf?c=1780292536 | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2503.23037 | blocked-source-review/blocked-source-resolution-7/resolved_7.jsonl:pdf_url=https://assets-eu.researchsquare.com/files/rs-9839978/v1_covered_109fdb15-13cd-4f10-91cd-7557421ac4d2.pdf?c=1780292536,blocked-source-review/blocked-source-resolution-7/resolved_7.jsonl ; corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-8/fast_enriched_8.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",primary,survey,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.3389/frobt.2025.1605405,,Agentic LLM-based robotic systems for real-world applications: a review on their agenticness and ethics,2025-01-01,2025,Frontiers Robotics AI,10.3389/frobt.2025.1605405,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,28,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,related_work,Overview and Related Work,abstract,full-source-review/full-corpus-review-enrichment-4/full_review_enriched_4.jsonl.gz:pdf_url_used=https://www.frontiersin.org/journals/robotics-and-ai/articles/10.3389/frobt.2025.1605405/pdf | corpus/review_queue.csv:paper_section=Overview and Related Work | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-4/full_review_enriched_4.jsonl.gz:pdf_url_used=https://www.frontiersin.org/journals/robotics-and-ai/articles/10.3389/frobt.2025.1605405/pdf,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-4/full_review_enriched_4.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-4/fast_enriched_4.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1101/2025.08.22.25334232,,AI Agents in Clinical Medicine: A Systematic Review,2025-01-01,2025,medRxiv,10.1101/2025.08.22.25334232,,,set3_context,no,MAS-security scope not established: missing security/safety/trust property.,no,explicit metadata,33,OpenAlex,openalex_citations,2026-08-17,yes,survey,,,,,related_work,Overview and Related Work,abstract,full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz:pdf_url_used=https://www.medrxiv.org/content/medrxiv/early/2025/08/26/2025.08.22.25334232.full.pdf | corpus/review_queue.csv:paper_section=Methodology and Limitations | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz:pdf_url_used=https://www.medrxiv.org/content/medrxiv/early/2025/08/26/2025.08.22.25334232.full.pdf,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-13/fast_enriched_13.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property. Retained only for background, comparison, or methodological context.",secondary,survey,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1109/scored68498.2025.11398875,,"AI Agents in Healthcare: A Survey of Applications, Resources, and Challenges",2025-01-01,2025,Student Conference on Research and Development,10.1109/scored68498.2025.11398875,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,survey,,,,,related_work,Overview and Related Work,abstract,corpus/review_queue.csv:paper_section=Overview and Related Work,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-3/full_review_enriched_3.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-3/fast_enriched_3.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,survey,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
han2025alignment_tipping,han2025alignment_tipping,Alignment Tipping Process: How Self-Evolution Pushes LLM Agents Off the Rails,2025-01-01,2025,arXiv,,2510.04860,https://arxiv.org/abs/2510.04860,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,measurement_context,Evaluation,abstract,full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2510.04860 | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2510.04860,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-0/fast_enriched_0.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2505.19562,,AMQA: An Adversarial Dataset for Benchmarking Bias of LLMs in Medicine and Healthcare,2025-01-01,2025,arXiv.org,,2505.19562,,set3_context,no,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path.",no,explicit metadata,6,Semantic Scholar,s2_citations,2026-08-17,no,evaluation,,,,,measurement_context,Evaluation,abstract,full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2505.19562 | corpus/review_queue.csv:paper_section=Evaluation | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2505.19562,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-0/fast_enriched_0.jsonl.gz,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,evaluation,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
ebrahimi2025credibility,ebrahimi2025credibility,An Adversary-Resistant Multi-Agent LLM System via Credibility Scoring,2025-01-01,2025,IJCNLP-AACL,10.18653/v1/2025.ijcnlp-long.90,2505.24239,https://aclanthology.org/2025.ijcnlp-long.90/,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,defense,,,,,defense_analogy,Defenses,abstract,full-source-review/full-corpus-review-enrichment-3/full_review_enriched_3.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2505.24239 | corpus/review_queue.csv:paper_section=Methodology and Limitations | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-3/full_review_enriched_3.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2505.24239,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-3/full_review_enriched_3.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-11/fast_enriched_11.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,defense,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1109/slaai-icai68534.2025.11318443,,An Agentic-AI Solution for Intelligent Code Review,2025-01-01,2025,2025 9th SLAAI International Conference on Artificial Intelligence (SLAAI-ICAI),10.1109/slaai-icai68534.2025.11318443,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,1,OpenAlex,openalex_citations,2026-08-17,yes,attack,,,,,agentic_security_context,Introduction and Related Work,abstract,corpus/review_queue.csv:paper_section=Introduction and Related Work,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-5/fast_enriched_5.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2506.01332,,An Empirical Study of Group Conformity in Multi-Agent Systems,2025-01-01,2025,FINDINGS ACL,10.18653/v1/2025.findings-acl.265,2506.01332,https://doi.org/10.18653/v1/2025.findings-acl.265,set3_context,no,MAS-security scope not established: missing security/safety/trust property.,yes,explicit metadata,2,OpenAlex,openalex_citations,2026-08-17,yes,evaluation,,,,,defense_analogy,Defenses,abstract,full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2506.01332 | corpus/review_queue.csv:paper_section=Methodology and Limitations | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2506.01332,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-1/fast_enriched_1.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property. Retained only for background, comparison, or methodological context.",secondary,evaluation,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
bowers2025code_injection,bowers2025code_injection,Analyzing Code Injection Attacks on LLM-based Multi-Agent Systems in Software Development,2025-01-01,2025,ICMLA,10.1109/icmla66185.2025.00174,6185.2025,https://doi.org/10.1109/ICMLA66185.2025.00174,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,attack,,,,,agentic_security_context,Introduction and Related Work,abstract,corpus/review_queue.csv:paper_section=Methodology and Limitations,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-15/fast_enriched_15.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.36227/techrxiv.174494561.19053524/v1,,ATLASky-AI: An Adaptive Multi-Agent Framework for Autonomous 4D Knowledge Verification in Aerospace,2025-01-01,2025,,10.36227/techrxiv.174494561.19053524/v1,,,set3_context,no,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",no,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,no,general,,,,,defense_analogy,Defenses,abstract,corpus/review_queue.csv:paper_section=Defenses,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-6/fast_enriched_6.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2510.10185,,Auditing medical multi-agent AI reveals risks of false consensus,2025-01-01,2025,ArXiv.org,,2510.10185,https://www.semanticscholar.org/paper/b673d590615d8c42a1ea180058a288f99d8a0c7a,set3_context,no,MAS-security scope not established: missing security/safety/trust property.,no,explicit metadata,5,Semantic Scholar,s2_citations,2026-08-17,no,evaluation,,,,,defense_analogy,Defenses,abstract,full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2510.10185 | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2510.10185,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-13/fast_enriched_13.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property. Retained only for background, comparison, or methodological context.",secondary,evaluation,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2502.12630,,Automating Prompt Leakage Attacks on Large Language Models Using Agentic Approach,2025-01-01,2025,2025 MIPRO 48th ICT and Electronics Convention,10.1109/mipro65660.2025.11131790,2502.12630,https://www.semanticscholar.org/paper/196aadc224c86b51d5c2efc7e6d2ce9de284806b,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,2,OpenAlex,openalex_citations,2026-08-17,yes,attack,,,,,protocol_or_standard,System Model and Defenses,abstract,full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2502.12630 | corpus/review_queue.csv:paper_section=Methodology and Limitations | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2502.12630,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-0/fast_enriched_0.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2503.06791,,AutoMisty: A Multi-Agent LLM Framework for Automated Code Generation in the Misty Social Robot,2025-01-01,2025,IEEE/RJS International Conference on Intelligent RObots and Systems,10.1109/iros60139.2025.11247695,2503.06791,https://doi.org/10.1109/iros60139.2025.11247695,set3_context,no,MAS-security scope not established: missing security/safety/trust property.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,measurement_context,Evaluation,abstract,full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2503.06791 | corpus/review_queue.csv:paper_section=Methodology and Limitations | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2503.06791,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-6/fast_enriched_6.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1145/3696630.3728618,,AutoReview: An LLM-based Multi-Agent System for Security Issue-Oriented Code Review,2025-01-01,2025,SIGSOFT FSE Companion,10.1145/3696630.3728618,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,1,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,deployment_evidence,Introduction and Threat Model,abstract,corpus/review_queue.csv:paper_section=Introduction and Threat Model,blocked-source-review/blocked-source-resolution-3/resolved_3.jsonl ; corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-3/full_review_enriched_3.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-3/fast_enriched_3.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2502.14321,,Beyond Self-Talk: A Communication-Centric Survey of LLM-Based Multi-Agent Systems,2025-01-01,2025,arXiv.org,10.1007/s11704-026-50857-y,2502.14321,,set3_context,no,"2026-08-18 survey-scope adjudication: useful contextual literature, but MAS-specific security is not a substantive primary contribution of the survey.",no,explicit metadata,86,Semantic Scholar,s2_citations,2026-08-17,yes,survey,I2_communication_routing;I4_delegation_action,unspecified,unclear,,protocol_or_standard,Overview and Related Work,abstract,full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2502.14321 | corpus/review_queue.csv:paper_section=Methodology and Limitations | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2502.14321,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-1/fast_enriched_1.jsonl.gz,"Moved to Set 3 by explicit survey-scope adjudication. Security may be discussed, but the survey primarily systematizes broader agentic or MAS architecture, communication, orchestration, privacy, or governance rather than MAS-specific security.",secondary,survey,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-18,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1109/access.2025.3549312,,CAPRI: A Context-Aware Privacy Framework for Multi-Agent Generative AI Applications,2025-01-01,2025,IEEE Access,10.1109/access.2025.3549312,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,4,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,agentic_security_context,Introduction and Related Work,abstract,corpus/review_queue.csv:paper_section=Introduction and Related Work,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-15/fast_enriched_15.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2508.15809,,Chain-of-Query: Unleashing the Power of LLMs in SQL-Aided Table Understanding via Multi-Agent Collaboration,2025-01-01,2025,IJCNLP-AACL,10.18653/v1/2025.ijcnlp-long.53,2508.15809,https://aclanthology.org/2025.ijcnlp-long.53/,set3_context,no,MAS-security scope not established: missing security/safety/trust property.,yes,explicit metadata,1,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,measurement_context,Evaluation,abstract,full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2508.15809 | corpus/review_queue.csv:paper_section=Methodology and Limitations | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2508.15809,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-14/fast_enriched_14.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv_2506_07468,arxiv_2506_07468,Chasing Moving Targets with Online Self-Play Reinforcement Learning for Safer Language Models,2025-01-01,2025,arXiv,,2506.07468,https://arxiv.org/abs/2506.07468,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,no,explicit metadata,34,Semantic Scholar,s2_citations,2026-08-17,yes,defense,,,,,measurement_context,Evaluation,abstract,full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2506.07468 | corpus/review_queue.csv:paper_section=Methodology and Limitations | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2506.07468,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-7/fast_enriched_7.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,defense,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2501.07811,,CodeCoR: An LLM-Based Self-Reflective Multi-Agent Framework for Code Generation,2025-01-01,2025,arXiv.org,,2501.07811,https://www.semanticscholar.org/paper/59efb90a519cf5df0aaadb3778d2d1028d2d666e,set3_context,no,MAS-security scope not established: missing security/safety/trust property.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,related_work,Overview and Related Work,abstract,full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2501.07811 | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2501.07811,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-14/fast_enriched_14.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.21203/rs.3.rs-8272448/v1,,"CognAlign: A Multi-Agent Cognitive-Alignment Framework for Transparent, Bias-Aware Medical Triage Using Small Language Models",2025-01-01,2025,Research Square,10.21203/rs.3.rs-8272448/v1,,,set3_context,no,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property.",no,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,no,general,,,,,deployment_evidence,Introduction and Threat Model,abstract,full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://www.researchsquare.com/article/rs-8272448/latest.pdf | corpus/review_queue.csv:paper_section=Introduction and Threat Model | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://www.researchsquare.com/article/rs-8272448/latest.pdf,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-6/fast_enriched_6.jsonl.gz,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2501.03265,,Cognitive Edge Computing: A Comprehensive Survey on Optimizing Large Models and AI Agents for Pervasive Deployment,2025-01-01,2025,,,2501.03265,,set3_context,no,Frozen source review kept the work outside the MAS-security corpus for a reason other than the former interaction-dependence gate.,unclear,insufficient publication metadata,35,Semantic Scholar,s2_citations,2026-08-17,yes,survey,,,,,related_work,Overview and Related Work,abstract,full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2501.03265 | corpus/review_queue.csv:paper_section=Overview and Related Work | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2501.03265,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-13/fast_enriched_13.jsonl.gz,"Frozen source review kept the work outside the MAS-security corpus for a reason other than the former interaction-dependence gate. Retained only for background, comparison, or methodological context.",secondary,survey,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1117/12.3076579,,Comprehensive survey on communication structure adaptive control and collaborative optimization for multiagent systems based on deepseek large language model,2025-01-01,2025,International Conference on Signal Image Processing and Communication (ICSIPC 2021),10.1117/12.3076579,,,set3_context,no,"2026-08-18 survey-scope adjudication: useful contextual literature, but MAS-specific security is not a substantive primary contribution of the survey.",yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,survey,I2_communication_routing,unspecified,unclear,,related_work,Overview and Related Work,abstract,corpus/review_queue.csv:paper_section=Methodology and Limitations,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-0/fast_enriched_0.jsonl.gz,"Moved to Set 3 by explicit survey-scope adjudication. Security may be discussed, but the survey primarily systematizes broader agentic or MAS architecture, communication, orchestration, privacy, or governance rather than MAS-specific security.",secondary,survey,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-18,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1109/caibda65784.2025.11182780,,Continual Defense Against Evolving Jailbreaks: A Multi-Agent Adversarial Framework with Linear Gating MoE,2025-01-01,2025,"2025 5th International Conference on Artificial Intelligence, Big Data and Algorithms (CAIBDA)",10.1109/caibda65784.2025.11182780,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,attack,,,,,defense_analogy,Defenses,abstract,corpus/review_queue.csv:paper_section=Defenses,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-9/fast_enriched_9.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
