review_track,track_priority,paper_id,title,year,venue,primary_category,paper_type,scope_relation,primary_url,note_path,minimum_review_status,attack_evidence_status,attack_role,attack_instance_coding_required,reviewer,review_date,adjudication_note
cross_category,81,cui2025maris,Maris: A Formally Verifiable Privacy Policy Enforcement Paradigm for Multi-Agent Collaboration Systems,2025,arXiv,defense,defense,core_security,https://arxiv.org/abs/2505.04799,papers/defenses/arxiv/2025_cui_maris.md,pending_minimum_review,not_screened,,pending,,,
cross_category,82,supp_peerguard_defending_multi_agent_systems_against_backdoor_attacks_through_mutual_,PeerGuard: Defending Multi-Agent Systems Against Backdoor Attacks Through Mutual Reasoning,2025,IEEE IRI 2025,defense,defense; evaluation,core_security,https://doi.org/10.1109/IRI66576.2025.00051,papers/defenses/ieee_iri_2025/2025_fan_peerguard_defending_multi_agent_systems_against.md,pending_minimum_review,not_screened,,pending,,,
cross_category,83,arxiv_2506_07564,SAFEFLOW: A Principled Protocol for Trustworthy and Transactional Autonomous Agent Systems,2025,arXiv,defense,high-citation non-peer security candidate,core_security,https://arxiv.org/abs/2506.07564,papers/defenses/arxiv/2025_li_safeflow_a_principled_protocol_for_trustworthy_a.md,pending_minimum_review,not_screened,,pending,,,
cross_category,84,arxiv_2505_24201,SentinelAgent: Graph-based Anomaly Detection in Multi-Agent Systems,2025,arXiv,defense,high-citation non-peer security candidate,core_security,https://arxiv.org/abs/2505.24201,papers/defenses/arxiv/2025_he_sentinelagent_graph_based_anomaly_detection_in_m.md,pending_minimum_review,not_screened,,pending,,,
cross_category,85,supp_teaching_models_to_balance_resisting_and_accepting_persuasion,Teaching Models to Balance Resisting and Accepting Persuasion,2025,NAACL 2025,defense,defense; evaluation,security_relevant,https://aclanthology.org/2025.naacl-long.412/,papers/defenses/naacl_2025/2025_stengel_eskin_teaching_models_to_balance_resisting_and_accepti.md,pending_minimum_review,not_screened,,pending,,,
cross_category,86,he2025atrust,To Trust or Not to Trust: Attention-based Trust Management for LLM Multi-Agent Systems,2025,arXiv,defense,defense,security_relevant,https://arxiv.org/abs/2506.02546,papers/defenses/arxiv/2025_he_a_trust.md,pending_minimum_review,not_screened,,pending,,,
cross_category,87,supp_ai_agents_with_decentralized_identifiers_and_verifiable_credentials,AI Agents with Decentralized Identifiers and Verifiable Credentials,2026,ICAART 2026,defense,defense; protocol,security_relevant,https://doi.org/10.5220/0014234400004052,papers/defenses/icaart_2026/2026_garzon_ai_agents_with_decentralized_identifiers_and_ver.md,pending_minimum_review,not_screened,,pending,,,
cross_category,88,rabieinejad2026alteda,ALTEDA: An Adaptive Layered Threat Detection Architecture for Multi-Agent Systems,2026,Information Processing & Management,defense,defense,core_security,https://doi.org/10.1016/j.ipm.2026.104768,papers/defenses/journals_information_processing_management/2026_rabieinejad_alteda.md,pending_minimum_review,not_screened,,pending,,,
cross_category,89,miao2026blindguard,BlindGuard: Safeguarding LLM-based Multi-Agent Systems under Unknown Attacks,2026,ACL,defense,defense,core_security,https://aclanthology.org/2026.acl-long.1819/,papers/defenses/acl/2026_miao_blindguard.md,pending_minimum_review,not_screened,,pending,,,
cross_category,90,supp_dynatrust_2026,DynaTrust: Defending Multi-Agent Systems Against Sleeper Agents via Dynamic Trust Graphs,2026,arXiv,defense,defense; evaluation,core_security,https://arxiv.org/abs/2603.15661,papers/defenses/arxiv/2026_li_dynatrust_defending_multi_agent_systems_against.md,pending_minimum_review,not_screened,,pending,,,
cross_category,91,supp_enhancing_robustness_of_llm_driven_multi_agent_systems_through_randomized_smooth,Enhancing Robustness of LLM-Driven Multi-Agent Systems through Randomized Smoothing,2026,Chinese Journal of Aeronautics,defense,defense; evaluation,core_security,https://doi.org/10.1016/j.cja.2025.103779,papers/defenses/journals_chinese_journal_of_aeronautics/2026_hu_enhancing_robustness_of_llm_driven_multi_agent_s.md,pending_minimum_review,not_screened,,pending,,,
cross_category,92,pan2026xgguard,Explainable and Fine-Grained Safeguarding of LLM Multi-Agent Systems via Bi-Level Graph Anomaly Detection,2026,ACL,defense,defense,core_security,https://aclanthology.org/2026.acl-long.1407/,papers/defenses/acl/2026_pan_xg_guard.md,pending_minimum_review,not_screened,,pending,,,
cross_category,93,arxiv_2601_11369,Institutional AI: Governing LLM Collusion in Multi-Agent Cournot Markets via Public Governance Graphs,2026,arXiv,defense,high-citation non-peer security candidate,core_security,https://arxiv.org/abs/2601.11369,papers/defenses/arxiv/2026_syrnikov_institutional_ai_governing_llm_collusion_in_mult.md,pending_minimum_review,not_screened,,pending,,,
cross_category,94,supp_min_trust_a_minimum_necessary_information_trust_orchestration_framework_for_mult,MIN-Trust: A Minimum Necessary Information Trust Orchestration Framework for Multi-Agent Collaboration,2026,GAIE 2026,defense,defense,core_security,https://doi.org/10.1145/3813808.3813811,papers/defenses/gaie_2026/2026_chen_min_trust_a_minimum_necessary_information_trust.md,pending_minimum_review,not_screened,,pending,,,
cross_category,95,tapwal2026prism,PRISM: Generation-Time Detection and Mitigation of Secret Leakage in Multi-Agent LLM Pipelines,2026,arXiv,defense,defense,core_security,https://arxiv.org/abs/2605.10614,papers/defenses/arxiv/2026_tapwal_prism.md,pending_minimum_review,not_screened,,pending,,,
cross_category,96,darabi2026bioautonomic,Resilience in Ambient Multi-Agent LLMs via Decentralized Bio-Autonomic Control and Immune-Inspired Anomaly Detection,2026,AAAI,defense,defense,security_relevant,https://ojs.aaai.org/index.php/AAAI/article/view/41065,papers/defenses/aaai/2026_darabi_bio_autonomic.md,pending_minimum_review,not_screened,,pending,,,
cross_category,97,zhou2026resmas,ResMAS: Resilience Optimization in LLM-based Multi-agent Systems,2026,AAAI,defense,defense,security_relevant,https://ojs.aaai.org/index.php/AAAI/article/view/40824,papers/defenses/aaai/2026_zhou_resmas.md,pending_minimum_review,not_screened,,pending,,,
cross_category,98,supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,SafeSieve: From Heuristics to Experience in Progressive Pruning for LLM-based Multi-Agent Communication,2026,AAAI 2026,defense,defense; evaluation,core_security,https://ojs.aaai.org/index.php/AAAI/article/view/40236,papers/defenses/aaai_2026/2026_zhang_safesieve_from_heuristics_to_experience_in_progr.md,pending_minimum_review,not_screened,,pending,,,
cross_category,99,shi2026saiguard,SAIGuard: Communication-State Simulation for Proactive Defense of LLM Multi-Agent Systems,2026,arXiv,defense,defense,core_security,https://arxiv.org/abs/2606.12474,papers/defenses/arxiv/2026_shi_saiguard.md,pending_minimum_review,not_screened,,pending,,,
cross_category,100,feng2026sentinelnet,SentinelNet: Safeguarding Multi-Agent Collaboration Through Credit-Based Dynamic Threat Detection,2026,The Web Conference,defense,defense,core_security,https://doi.org/10.1145/3774904.3792462,papers/defenses/www/2026_feng_sentinelnet.md,pending_minimum_review,not_screened,,pending,,,
cross_category,101,arxiv_2601_11893,Taming Various Privilege Escalation in LLM-Based Agent Systems: A Mandatory Access Control Framework,2026,arXiv,defense,high-citation non-peer security candidate,core_security,https://arxiv.org/abs/2601.11893,papers/defenses/arxiv/2026_ji_taming_various_privilege_escalation_in_llm_based.md,pending_minimum_review,not_screened,,pending,,,
cross_category,102,supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,The Adaptive Interrogator: Detecting Trojan LLMs in Multi-Agent Systems via Evolved Conversational Strategies,2026,Findings of ACL 2026,defense,defense; evaluation,core_security,https://aclanthology.org/2026.findings-acl.1348/,papers/defenses/findings_of_acl_2026/2026_khan_the_adaptive_interrogator_detecting_trojan_llms.md,pending_minimum_review,not_screened,,pending,,,
cross_category,103,huang2026toposhield,TopoSHIELD: Reshaping the Flow of Malice via Spatio-Temporal Risk-Aware Topological Evolution in Multi-Agent Systems,2026,Findings of ACL,defense,defense,core_security,https://aclanthology.org/2026.findings-acl.426/,papers/defenses/findings_acl/2026_huang_toposhield.md,pending_minimum_review,not_screened,,pending,,,
cross_category,104,supp_cooperation_competition_and_maliciousness_llm_stakeholders_interactive_negotiati,"Cooperation, Competition, and Maliciousness: LLM-Stakeholders Interactive Negotiation",2024,NeurIPS 2024,evaluation,evaluation,security_relevant,https://proceedings.neurips.cc/paper_files/paper/2024/hash/9d37cda93f0575e0ca39910b14f5f7dd-Abstract-Datasets_and_Benchmarks_Track.html,papers/evaluations/neurips_2024/2024_abdelnabi_cooperation_competition_and_maliciousness_llm_st.md,pending_minimum_review,not_screened,,pending,,,
cross_category,105,juneja2025magpie,MAGPIE: A Benchmark for Multi-Agent Contextual Privacy Evaluation,2025,NeurIPS Responsible Foundation Models Workshop,evaluation,benchmark,core_security,https://nips.cc/virtual/2025/workshop/127834,papers/evaluations/neurips_workshop/2025_juneja_magpie.md,pending_minimum_review,not_screened,,pending,,,
cross_category,106,chen2025medsentry,MedSentry: Understanding and Mitigating Safety Risks in Medical LLM Multi-Agent Systems,2025,arXiv,evaluation,benchmark,core_security,https://arxiv.org/abs/2505.20824,papers/evaluations/arxiv/2025_chen_medsentry.md,pending_minimum_review,not_screened,,pending,,,
cross_category,107,supp_reproducibility_study_of_cooperation_competition_and_maliciousness_llm_stakehold,"Reproducibility Study of Cooperation, Competition, and Maliciousness: LLM-Stakeholders Interactive Negotiation",2025,Transactions on Machine Learning Research,evaluation,evaluation,security_relevant,https://openreview.net/forum?id=MTrhFmkC45,papers/evaluations/journals_transactions_on_machine_learning_res/2025_garcia_reproducibility_study_of_cooperation_competition.md,pending_minimum_review,not_screened,,pending,,,
cross_category,108,arxiv_2505_22960,Revisiting Multi-Agent Debate as Test-Time Scaling: A Systematic Study of Conditional Effectiveness,2025,arXiv,evaluation,high-citation non-peer security candidate,security_relevant,https://arxiv.org/abs/2505.22960,papers/evaluations/arxiv/2025_yang_revisiting_multi_agent_debate_as_test_time_scali.md,pending_minimum_review,not_screened,,pending,,,
cross_category,109,supp_understanding_the_information_propagation_effects_of_communication_topologies_in,Understanding the Information Propagation Effects of Communication Topologies in LLM-based Multi-Agent Systems,2025,EMNLP 2025,evaluation,evaluation,security_relevant,https://aclanthology.org/2025.emnlp-main.623/,papers/evaluations/emnlp_2025/2025_shen_understanding_the_information_propagation_effect.md,pending_minimum_review,not_screened,,pending,,,
cross_category,110,arxiv_2512_09187,WOLF: Werewolf-based Observations for LLM Deception and Falsehoods,2025,arXiv,evaluation,high-citation non-peer security candidate,core_security,https://arxiv.org/abs/2512.09187,papers/evaluations/arxiv/2025_agarwal_wolf_werewolf_based_observations_for_llm_decepti.md,pending_minimum_review,not_screened,,pending,,,
cross_category,111,supp_a_trace_based_assurance_framework_for_agentic_ai_orchestration_contracts_testing,"A Trace-Based Assurance Framework for Agentic AI Orchestration: Contracts, Testing, and Governance",2026,ENASE 2026,evaluation,assurance; evaluation,security_relevant,https://doi.org/10.5220/0014840300004015,papers/evaluations/enase_2026/2026_paduraru_a_trace_based_assurance_framework_for_agentic_ai.md,pending_minimum_review,not_screened,,pending,,,
cross_category,112,an2026aciarena,ACIARena: Toward Unified Evaluation for Agent Cascading Injection,2026,ACL,evaluation,benchmark,core_security,https://aclanthology.org/2026.acl-long.457/,papers/evaluations/acl/2026_an_aciarena.md,pending_minimum_review,not_screened,,pending,,,
cross_category,113,arxiv_2601_04170,Agent Drift: Quantifying Behavioral Degradation in Multi-Agent LLM Systems Over Extended Interactions,2026,arXiv,evaluation,high-citation non-peer security candidate,security_relevant,https://arxiv.org/abs/2601.04170,papers/evaluations/arxiv/2026_rath_agent_drift_quantifying_behavioral_degradation_i.md,pending_minimum_review,not_screened,,pending,,,
cross_category,114,elyagoubi2026agentleak,AgentLeak: A Benchmark for Internal-Channel Privacy Leakage in Multi-Agent LLM Systems,2026,IEEE Access,evaluation,benchmark,core_security,https://doi.org/10.1109/ACCESS.2026.3704541,papers/evaluations/journals_ieee_access/2026_el_yagoubi_agentleak.md,pending_minimum_review,not_screened,,pending,,,
cross_category,115,supp_atag_ai_agent_application_threat_assessment_with_attack_graphs,ATAG: AI-Agent Application Threat Assessment with Attack Graphs,2026,ACM AsiaCCS 2026,evaluation,threat modeling; evaluation,security_relevant,https://doi.org/10.1145/3779208.3785380,papers/evaluations/acm_asiaccs_2026/2026_gandhi_atag_ai_agent_application_threat_assessment_with.md,pending_minimum_review,not_screened,,pending,,,
cross_category,116,nother2026badacts,Benchmarking the Robustness of Agentic Systems to Adversarially-Induced Harmful Behaviors,2026,COLM,evaluation,benchmark,core_security,https://colmweb.org/AcceptedPapers.html,papers/evaluations/colm/2026_nother_bad_acts.md,pending_minimum_review,not_screened,,pending,,,
cross_category,117,zhao2026macbench,Beyond Goodhart's Law: A Dynamic Benchmark for Evaluating Compliance in Multi-Agent Systems,2026,arXiv,evaluation,benchmark,security_relevant,https://arxiv.org/abs/2606.07805,papers/evaluations/arxiv/2026_zhao_macbench.md,pending_minimum_review,not_screened,,pending,,,
cross_category,118,zou2026calbench,CalBench: Evaluating Coordination-Privacy Trade-offs in Multi-Agent LLMs,2026,arXiv,evaluation,benchmark,security_relevant,https://arxiv.org/abs/2605.09823,papers/evaluations/arxiv/2026_zou_calbench.md,pending_minimum_review,not_screened,,pending,,,
cross_category,119,nakamura2026colosseum,Colosseum: Auditing Collusion in Cooperative Multi-Agent Systems,2026,arXiv,evaluation,benchmark,core_security,https://arxiv.org/abs/2602.15198,papers/evaluations/arxiv/2026_nakamura_colosseum.md,pending_minimum_review,not_screened,,pending,,,
cross_category,120,milkowski2026amongus,Deception and Communication in Autonomous Multi-Agent Systems: An Experimental Study with Among Us,2026,AAMAS,evaluation,evaluation,security_relevant,https://doi.org/10.65109/FRXL8789,papers/evaluations/aamas/2026_milkowski_among_us.md,pending_minimum_review,not_screened,,pending,,,
cross_category,121,supp_deliberation_and_drift_evaluating_alignment_fragility_in_multi_agent_medical_art,Deliberation and drift: Evaluating alignment fragility in multi-agent medical artificial intelligence,2026,AI and Ethics,evaluation,evaluation,security_relevant,https://doi.org/10.1007/s43681-026-01048-9,papers/evaluations/journals_ai_and_ethics/2026_hung_deliberation_and_drift_evaluating_alignment_frag.md,pending_minimum_review,not_screened,,pending,,,
cross_category,122,arora2026safeagents,Exposing Weak Links in Multi-Agent Systems under Adversarial Prompting,2026,AAMAS Strategic Engineering Workshop,evaluation,benchmark,core_security,https://openreview.net/forum?id=XC5vOg5UTf,papers/evaluations/aamas_workshop/2026_arora_safeagents.md,pending_minimum_review,not_screened,,pending,,,
cross_category,123,supp_from_tasks_to_teams_a_risk_first_evaluation_framework_for_multi_agent_llm_system,From Tasks to Teams: A Risk-First Evaluation Framework for Multi-Agent LLM Systems in Finance,2026,Findings of ACL 2026,evaluation,evaluation,security_relevant,https://aclanthology.org/2026.findings-acl.1934/,papers/evaluations/findings_of_acl_2026/2026_chen_from_tasks_to_teams_a_risk_first_evaluation_fram.md,pending_minimum_review,not_screened,,pending,,,
cross_category,124,lemercier2026gambit,GAMBIT: A Three-Mode Benchmark for Adversarial Robustness in Multi-Agent LLM Collectives,2026,arXiv,evaluation,benchmark,core_security,https://arxiv.org/abs/2605.09027,papers/evaluations/arxiv/2026_le_mercier_gambit.md,pending_minimum_review,not_screened,,pending,,,
cross_category,125,mateotorrejon2026gammaf,GAMMAF: A Common Framework for Graph-Based Anomaly Monitoring Benchmarking in LLM Multi-Agent Systems,2026,arXiv,evaluation,benchmark,core_security,https://arxiv.org/abs/2604.24477,papers/evaluations/arxiv/2026_mateo_torrejon_gammaf.md,pending_minimum_review,not_screened,,pending,,,
cross_category,126,rahman2026harp,HARP: Measuring Harm Amplification in Multi-Agent LLM Systems,2026,arXiv,evaluation,benchmark,core_security,https://arxiv.org/abs/2605.27489,papers/evaluations/arxiv/2026_rahman_harp.md,pending_minimum_review,not_screened,,pending,,,
cross_category,127,olson2026liecraft,LieCraft: A Multi-Agent Framework for Evaluating Deceptive Capabilities in Language Models,2026,AAAI,evaluation,benchmark,security_relevant,https://ojs.aaai.org/index.php/AAAI/article/view/41116,papers/evaluations/aaai/2026_olson_liecraft.md,pending_minimum_review,not_screened,,pending,,,
cross_category,128,dong2026pear,PEAR: Planner-Executor Agent Robustness Benchmark,2026,Findings of EACL,evaluation,benchmark,core_security,https://aclanthology.org/2026.findings-eacl.237/,papers/evaluations/findings_eacl/2026_dong_pear.md,pending_minimum_review,not_screened,,pending,,,
cross_category,129,jiang2026risklab,RiskLab: A Controlled Toolkit for Probing Emergent Risks in LLM-Based Multi-Agent Systems,2026,ACL System Demonstrations,evaluation,system demo,security_relevant,https://aclanthology.org/2026.acl-demo.17/,papers/evaluations/acl_demo/2026_jiang_risklab.md,pending_minimum_review,not_screened,,pending,,,
cross_category,130,kavathekar2026tamas,TAMAS: Benchmarking Adversarial Risks in Multi-Agent LLM Systems,2026,ACL,evaluation,benchmark,core_security,https://aclanthology.org/2026.acl-long.1442/,papers/evaluations/acl/2026_kavathekar_tamas.md,pending_minimum_review,not_screened,,pending,,,
cross_category,131,supp_the_subtle_art_of_defection_understanding_uncooperative_behaviors_in_llm_based_m,The Subtle Art of Defection: Understanding Uncooperative Behaviors in LLM based Multi-Agent Systems,2026,EACL 2026 Industry Track,evaluation,evaluation,security_relevant,https://aclanthology.org/2026.eacl-industry.44/,papers/evaluations/eacl_2026_industry_track/2026_kulshreshtha_the_subtle_art_of_defection_understanding_uncoop.md,pending_minimum_review,not_screened,,pending,,,
cross_category,132,liu2026valueflow,ValueFlow: Measuring the Propagation of Value Perturbations in Multi-Agent LLM Systems,2026,arXiv,evaluation,evaluation,security_relevant,https://arxiv.org/abs/2602.08567,papers/evaluations/arxiv/2026_liu_valueflow.md,pending_minimum_review,not_screened,,pending,,,
cross_category,133,allegrini2025formalizing,Formalizing the Safety Security and Functional Properties of Agentic AI Systems,2025,arXiv,general,theoretical framework,security_relevant,https://arxiv.org/abs/2510.14133,papers/general/arxiv/2025_allegrini_formalizing_properties.md,pending_minimum_review,not_screened,,pending,,,
cross_category,134,hu2025responsibility,Stop Reducing Responsibility in LLM-Powered Multi-Agent Systems to Local Alignment,2025,arXiv,general,position paper,security_relevant,https://arxiv.org/abs/2510.14008,papers/general/arxiv/2025_hu_responsibility.md,pending_minimum_review,not_screened,,pending,,,
cross_category,135,anbiaee2026protocols,Security Threat Modeling for Emerging AI-Agent Protocols: A Comparative Analysis of MCP A2A Agora and ANP,2026,arXiv,general,threat modeling study,security_relevant,https://arxiv.org/abs/2602.11327,papers/general/arxiv/2026_anbiaee_protocol_threat_modeling.md,pending_minimum_review,not_screened,,pending,,,
cross_category,136,yu2025trustworthyagents,A Survey on Trustworthy LLM Agents: Threats and Countermeasures,2025,KDD,survey,survey,security_relevant,https://doi.org/10.1145/3711896.3736561,papers/surveys/kdd/2025_yu_trustworthy_agents.md,pending_minimum_review,not_screened,,pending,,,
cross_category,137,deng2025agentsunderthreat,AI Agents Under Threat: A Survey of Key Security Challenges and Future Pathways,2025,ACM Computing Surveys,survey,survey,security_relevant,https://doi.org/10.1145/3716628,papers/surveys/journals_acm_csur/2025_deng_agents_under_threat.md,pending_minimum_review,not_screened,,pending,,,
cross_category,138,schroederdewitt2025openchallenges,Open Challenges in Multi-Agent Security: Towards Secure Systems of Interacting AI Agents,2025,arXiv,survey,survey position,core_security,https://arxiv.org/abs/2505.02077,papers/surveys/arxiv/2025_schroeder_de_witt_open_challenges.md,pending_minimum_review,not_screened,,pending,,,
cross_category,139,he2025emergedsecurity,The Emerged Security and Privacy of LLM Agent: A Survey with Case Studies,2025,ACM Computing Surveys,survey,survey,security_relevant,https://doi.org/10.1145/3773080,papers/surveys/journals_acm_csur/2025_he_emerged_security.md,pending_minimum_review,not_screened,,pending,,,
cross_category,140,ko2026sevenchallenges,Seven Security Challenges in Cross-Domain Multi-Agent LLM Systems,2026,npj Artificial Intelligence,survey,perspective,core_security,https://doi.org/10.1038/s44387-026-00128-9,papers/surveys/journals_npj_ai/2026_ko_seven_challenges.md,pending_minimum_review,not_screened,,pending,,,
cross_category,141,kim2026agenticai,SoK: Attack and Defense Landscape of Agentic AI Systems,2026,USENIX Security,survey,sok,security_relevant,https://www.usenix.org/conference/usenixsecurity26/presentation/kim-juhee-agentic,papers/surveys/usenix_security/2026_kim_agentic_ai_sok.md,pending_minimum_review,not_screened,,pending,,,
cross_category,142,raza2026trism,TRiSM for Agentic AI: A Review of Trust Risk and Security Management in LLM-based Agentic Multi-Agent Systems,2026,AI Open,survey,review,security_relevant,https://doi.org/10.1016/j.aiopen.2026.02.006,papers/surveys/journals_ai_open/2026_raza_trism.md,pending_minimum_review,not_screened,,pending,,,
