paper_id,title,authors,year,venue,venue_family,venue_type,doi,primary_url,open_access_url,publication_status,scope_relation,primary_role,interaction_dependency,security_relevance,evidence_level,evidence_locator,discovery_source,cutoff,cutoff_basis,note_path
cui2025maris,Maris: A Formally Verifiable Privacy Policy Enforcement Paradigm for Multi-Agent Collaboration Systems,Jian Cui; Zichuan Li; Chi Wang; Luyi Xing; Xiaojing Liao,2025,arXiv,arXiv,preprint,10.48550/arXiv.2505.04799,https://arxiv.org/abs/2505.04799,https://arxiv.org/pdf/2505.04799,non_peer_or_unverified,core_security,defense,policies constrain which principals and endpoints receive data across agent boundaries,The protected property is cross-principal confidentiality/contextual integrity and the enforcement boundary is explicitly multi-agent communication/tool flow.,assistant_source_reviewed_pending_author_signoff,"arXiv abstract for architecture, AutoGen/LangChain integration, and three task suites; PDF Secs. 3–4 and evaluation tables for policy model and overhead. Exact locators require author signoff.",arXiv API; privacy-defense scan,2026-07-01,first version available before cutoff,papers/defenses/arxiv/2025_cui_maris.md
zhu2025master,MASTER: Multi-Agent Security Through Exploration of Roles and Topological Structures - A Comprehensive Framework,Yifan Zhu; Chao Zhang; Xin Shi; Xueqiao Zhang; Yi Yang; Yawei Luo,2025,Findings of EMNLP,ACL Findings,conference,10.18653/v1/2025.findings-emnlp.917,https://aclanthology.org/2025.findings-emnlp.917/,https://aclanthology.org/2025.findings-emnlp.917.pdf,peer_reviewed,core_security,attack,probing recovers roles and topology that are used to coordinate harmful behavior,"Role and topology reconnaissance, adaptive attack assignment, and harmful cooperation are explicitly interaction dependent.",assistant_source_reviewed_pending_author_signoff,PDF Sec. 3.1 pp. 3-4 and Fig. 2; Secs. 3.2.4-3.2.5 pp. 5-6; Sec. 4.1 pp. 6-7; Table 2; Fig. 5 p. 9.,ACL Anthology; prior corpus,2026-07-01,first version available before cutoff,papers/attacks/findings_emnlp/2025_zhu_master.md
chen2025medsentry,MedSentry: Understanding and Mitigating Safety Risks in Medical LLM Multi-Agent Systems,Kai Chen; Taihang Zhen; Hewei Wang; Kailai Liu; Xinfeng Li; Jing Huo; Tianpei Yang; Jinfeng Xu; Wei Dong; Yang Gao,2025,arXiv,arXiv,preprint,10.48550/arXiv.2505.20824,https://arxiv.org/abs/2505.20824,https://arxiv.org/pdf/2505.20824,non_peer_or_unverified,core_security,evaluation,one malicious member influences responses through four controlled communication topologies,Explicit malicious-member attack and topology-aware defense in an LLM MAS.,assistant_source_reviewed_pending_author_signoff,"Paper Abstract and sections 3-5; Table 1, Figure 2, Tables 2-3; repository note lists pages 1,4-7",arXiv; OpenReview status audit,2026-07-01,first version available before cutoff,papers/evaluations/arxiv/2025_chen_medsentry.md
peigne2025security_tax,Multi-Agent Security Tax: Trading Off Security and Collaboration Capabilities in Multi-Agent Systems,Pierre Peigne; Mikolaj Kniejski; Filip Sondej; Matthieu David; Jason Hoelscher-Obermaier; Christian Schroeder de Witt; Esben Kran,2025,AAAI,AAAI,conference,10.1609/aaai.v39i26.34970,https://ojs.aaai.org/index.php/AAAI/article/view/34970,https://ojs.aaai.org/index.php/AAAI/article/download/34970/37125,peer_reviewed,core_security,attack,a compromised agent spreads malicious instructions over communication links,A compromise of one member propagates malicious instructions through the interaction graph and can trigger a harmful tool action.,assistant_source_reviewed_pending_author_signoff,AAAI/arXiv PDF pp. 1-3 and Fig. 2; Sec. 3 pp. 4-5; Table 1 pp. 5-6; Sec. 5 “Discussion & Limitations” p. 7; appendices for prompts.,AAAI proceedings; prior corpus,2026-07-01,first version available before cutoff,papers/attacks/aaai/2025_peigne_security_tax.md
triedman2025malicious_code,Multi-Agent Systems Execute Arbitrary Malicious Code,Harold Triedman; Rishi Dev Jha; Vitaly Shmatikov,2025,COLM,COLM,conference,,https://openreview.net/forum?id=DAozI4etUp,https://openreview.net/pdf?id=DAozI4etUp,peer_reviewed,core_security,attack,Untrusted content hijacks multi-agent control flow and routing to invoke otherwise unreachable unsafe agents or functions.,Untrusted content hijacks multi-agent control flow and routing to invoke otherwise unreachable unsafe agents or functions.,source_reviewed_pending_author_signoff,"Abstract and Introduction, PDF pp. 1 to 2; attack design and system diagrams, PDF p. 2 onward; framework/model result tables; mitigation analysis.",OpenReview; prior corpus,2026-07-01,first version available before cutoff,papers/attacks/colm/2025_triedman_malicious_code.md
yu2025netsafe,NetSafe: Exploring the Topological Safety of Multi-agent System,Miao Yu; Shilong Wang; Guibin Zhang; Junyuan Mao; Chenlong Yin; Qijiong Liu; Kun Wang; Qingsong Wen; Yang Wang,2025,Findings of ACL,ACL Findings,conference,10.18653/v1/2025.findings-acl.150,https://aclanthology.org/2025.findings-acl.150/,https://aclanthology.org/2025.findings-acl.150.pdf,peer_reviewed,security_relevant,evaluation,"The paper mixes adversarial misinformation or harmful content with broader hallucination, bias, fairness, and reliability phenomena. Only the adversarial security claims should enter core-security statistics.","The paper mixes adversarial misinformation or harmful content with broader hallucination, bias, fairness, and reliability phenomena. Only the adversarial security claims should enter core-security statistics.",source_reviewed_pending_author_signoff,"Abstract and framework, PDF pp. 1 to 3; result sections naming Agent Hallucination, Aggregation Safety, and Security Bottleneck; exact result table for the 29.7% setting; limitations section.",ACL Anthology; prior corpus,2026-07-01,first version available before cutoff,papers/evaluations/findings_acl/2025_yu_netsafe.md
huang2025faulty_agents,On the Resilience of LLM-Based Multi-Agent Collaboration with Faulty Agents,Jen-Tse Huang; Jiaxu Zhou; Tailin Jin; Xuhui Zhou; Zixi Chen; Wenxuan Wang; Youliang Yuan; Michael R. Lyu; Maarten Sap,2025,ICML,ICML,conference,,https://proceedings.mlr.press/v267/huang25ay.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25ay/huang25ay.pdf,peer_reviewed,security_relevant,attack,synthetic errors from selected members propagate through linear flat or hierarchical collaboration,The study covers malicious as well as clumsy/faulty agents and is fundamentally a resilience/reliability evaluation rather than a purely adversarial attack paper.,assistant_source_reviewed_pending_author_signoff,PDF Sec. 3 pp. 3-4 Fig. 2; Sec. 4 pp. 4-6 Tables 1-2; Sec. 5 pp. 6-8; Sec. 6 pp. 8-9 Fig. 6.,PMLR proceedings; prior corpus completeness scan,2026-07-01,first version available before cutoff,papers/attacks/icml/2025_huang_faulty_agents.md
he2025communication_attacks,Red-Teaming LLM Multi-Agent Systems via Communication Attacks,Pengfei He; Yuping Lin; Shen Dong; Han Xu; Yue Xing; Hui Liu,2025,Findings of ACL,ACL Findings,conference,10.18653/v1/2025.findings-acl.349,https://aclanthology.org/2025.findings-acl.349/,https://aclanthology.org/2025.findings-acl.349.pdf,peer_reviewed,core_security,attack,The attack changes only messages between agents while leaving endpoint models uncompromised.,The attack changes only messages between agents while leaving endpoint models uncompromised.,source_reviewed_pending_author_signoff,"Abstract and threat model, PDF pp. 1 to 3 and Fig. 1; metric definition in Sec. 4.1, approximately PDF p. 5; evaluation tables for framework, structure, and application results; limitations section.",ACL Anthology; prior corpus,2026-07-01,first version available before cutoff,papers/attacks/findings_acl/2025_he_communication_attacks.md
bellay2025safesystems,Safe Systems with Unsafe Agents,Jeremy Bellay; J. Timothy Balint; Stephen A. Boxwell; Jeffrey Geppert,2025,AAMAS Blue Sky,AAMAS,conference,,https://www.ifaamas.org/Proceedings/aamas2025/pdfs/p2849.pdf,https://www.ifaamas.org/Proceedings/aamas2025/pdfs/p2849.pdf,peer_reviewed,adjacent,general,collective architecture is intended to contain unsafe member behavior,It is a conceptual system-safety agenda rather than an LLM-specific technical security study.,assistant_source_reviewed_pending_author_signoff,"AAMAS official proceedings, Blue Sky section, pp. 2849-2853; main thesis throughout",AAMAS official proceedings,2026-07-01,first version available before cutoff,papers/general/aamas/2025_bellay_safe_systems.md
hu2025responsibility,Stop Reducing Responsibility in LLM-Powered Multi-Agent Systems to Local Alignment,Jinwei Hu; Yi Dong; Shuang Ao; Zhuoyun Li; Boxuan Wang; Lokesh Singh; Guangliang Cheng; Sarvapali D. Ramchurn; Xiaowei Huang,2025,arXiv,arXiv,preprint,10.48550/arXiv.2510.14008,https://arxiv.org/abs/2510.14008,https://arxiv.org/pdf/2510.14008,non_peer_or_unverified,security_relevant,general,responsibility is treated as lifecycle-wide agreement uncertainty and security rather than local alignment,The position paper includes adversarial vulnerability and global oversight but is primarily responsible-AI/governance theory.,assistant_source_reviewed_pending_author_signoff,"arXiv Abstract; framework sections on agreement, uncertainty, security, and governance",arXiv API; collective-property search,2026-07-01,first version available before cutoff,papers/general/arxiv/2025_hu_responsibility.md
lupinacci2025darkside,The Dark Side of LLMs: Agent-based Attack Vectors for System-level Compromise,Matteo Lupinacci; Francesco Aurelio Pironti; Francesco Blefari; Francesco Romeo; Luigi Arena; Angelo Furfaro,2025,arXiv,arXiv,preprint,10.48550/arXiv.2507.06850,https://arxiv.org/abs/2507.06850,https://arxiv.org/pdf/2507.06850,non_peer_or_unverified,core_security,attack,a peer-originated request crosses a trust boundary and induces host-level actions,"The inter-agent provenance/authorization claim is core, but the paper as a whole is a broader agent system-compromise comparison and not exclusively MAS.",assistant_source_reviewed_pending_author_signoff,ArXiv v6 Abstract p. 1; attack-surface and inter-agent sections pp. 5-6; evaluation pp. 5-6.,arXiv; Semantic Scholar; prior systematic full-text screening,2026-07-01,first version available before cutoff,papers/attacks/arxiv/2025_lupinacci_dark_side.md
he2025atrust,To Trust or Not to Trust: Attention-based Trust Management for LLM Multi-Agent Systems,Pengfei He; Zhenwei Dai; Xianfeng Tang; Yue Xing; Hui Liu; Jingying Zeng; Qiankun Peng; Shrivats Agrawal; Samarth Varshney; Suhang Wang; Jiliang Tang; Qi He,2025,arXiv,arXiv,preprint,10.48550/arXiv.2506.02546,https://arxiv.org/abs/2506.02546,https://arxiv.org/pdf/2506.02546,non_peer_or_unverified,security_relevant,defense,peer-message trust scores modulate influence on the receiving agent,"It addresses malicious/unreliable message influence, but the taxonomy mixes deception, toxicity, irrelevance, low quality, and reliability; claim-level security coding is required.",assistant_source_reviewed_pending_author_signoff,"arXiv abstract for six dimensions, A-Trust/TMS, and acceptance comment; full paper Secs. 2–3 and result/limitation sections. Exact tables/pages require author signoff.",arXiv API; ACL event-title verification,2026-07-01,first version available before cutoff,papers/defenses/arxiv/2025_he_a_trust.md
zhang2025allies_foes,When Allies Turn Foes: Exploring Group Characteristics of LLM-Based Multi-Agent Collaborative Systems Under Adversarial Attacks,Jiahao Zhang; Baoshuo Kan; Tao Gong; Fu Lee Wang; Tianyong Hao,2025,Findings of EMNLP,ACL Findings,conference,10.18653/v1/2025.findings-emnlp.333,https://aclanthology.org/2025.findings-emnlp.333/,https://aclanthology.org/2025.findings-emnlp.333.pdf,peer_reviewed,core_security,attack,malicious members adapt counterfactual answers across group communication rounds,"The primary question is adversarial-member influence on group decisions, and the failure depends on inter-agent deliberation.",assistant_source_reviewed_pending_author_signoff,"PDF pp. 1-3, Secs. 2.1-2.4 and Eqs. 1-3; pp. 3-6, Figs. 1-4; p. 9 Limitations.",ACL Anthology; prior corpus,2026-07-01,first version available before cutoff,papers/attacks/findings_emnlp/2025_zhang_when_allies_turn_foes.md
xie2025_whos_the_mole,Who's the Mole? Modeling and Detecting Intention-Hiding Malicious Agents in LLM-Based Multi-Agent Systems,Yizhe Xie; Congcong Zhu; Xinyue Zhang; Tianqing Zhu; Dayong Ye; Minghao Wang; Chi Liu,2025,arXiv,arXiv,preprint,10.48550/arXiv.2507.04724,https://arxiv.org/abs/2507.04724,https://arxiv.org/pdf/2507.04724,non_peer_or_unverified,core_security,attack,a role-consistent member redirects coordination across three communication structures,"Intentional member compromise, interaction-dependent goal/decision degradation, membership monitoring, removal, and partial observability are core MAS security concerns.",assistant_source_reviewed_pending_author_signoff,ArXiv v2 Sec. 4.2 pp. 4-6; Sec. 4.4 pp. 6-7 Figs. 3-6; Sec. 5.1 p. 8 Table 1.,arXiv; prior systematic screening corpus,2026-07-01,first version available before cutoff,papers/attacks/arxiv/2025_xie_whos_the_mole.md
li2026a2asecbench,A2ASecBench: A Protocol-Aware Security Benchmark for Agent-to-Agent Multi-Agent Systems,Tianhao Li; Chuangxin Chu; Yujia Zheng; Bohan Zhang; Neil Zhenqiang Gong; Chaowei Xiao,2026,ICLR,ICLR,conference,,https://iclr.cc/virtual/2026/poster/10010017,https://openreview.net/forum?id=LfdFnakqGJ,peer_reviewed,core_security,evaluation,"The benchmark targets heterogeneous client and remote agents communicating through the A2A protocol across discovery, task state, requests, and artifacts.","The benchmark targets heterogeneous client and remote agents communicating through the A2A protocol across discovery, task state, requests, and artifacts.",blocked_pending_exact_source,"Official ICLR 2026 poster record; project README for the seven listed benchmark rows, release-case counts, matched controls, deterministic baselines, and output schema. Exact paper page and table references remain unresolved.",ICLR official program; OpenReview; project page,2026-07-01,first version available before cutoff,papers/evaluations/iclr/2026_li_a2asecbench.md
an2026aciarena,ACIARena: Toward Unified Evaluation for Agent Cascading Injection,Hengyu An; Minxi Li; Jinghuai Zhang; Naen Xu; Chunyi Zhou; Changjiang Li; Xiaogang Xu; Tianyu Du; Shouling Ji,2026,ACL,ACL,conference,10.18653/v1/2026.acl-long.457,https://aclanthology.org/2026.acl-long.457/,https://aclanthology.org/2026.acl-long.457.pdf,peer_reviewed,core_security,evaluation,three attack surfaces and three objectives span six MAS implementations,The benchmark is explicitly about cascading injection in LLM MAS.,assistant_source_reviewed_pending_author_signoff,"ACL paper Abstract and section 4, section 5.1; 1,356 cases, six implementations, metric definitions",ACL Anthology; citation snowballing,2026-07-01,first version available before cutoff,papers/evaluations/acl/2026_an_aciarena.md
elyagoubi2026agentleak,AgentLeak: A Benchmark for Internal-Channel Privacy Leakage in Multi-Agent LLM Systems,Faouzi El Yagoubi; Godwin Badu-Marfo; Ranwa Al Mallah,2026,IEEE Access,IEEE Access,journal,10.1109/ACCESS.2026.3704541,https://doi.org/10.1109/ACCESS.2026.3704541,https://arxiv.org/abs/2602.11510,peer_reviewed,core_security,evaluation,1000 scenarios seven channels and five models,The primary object is cross-channel confidentiality in LLM MAS.,assistant_source_reviewed_pending_author_signoff,"IEEE/arXiv Tables 8, 10-15; Figures 3-5; main benchmark and methods sections",IEEE DOI; arXiv; local corpus,2026-07-01,first version available before cutoff,papers/evaluations/journals_ieee_access/2026_el_yagoubi_agentleak.md
rabieinejad2026alteda,ALTEDA: An Adaptive Layered Threat Detection Architecture for Multi-Agent Systems,Elnaz Rabieinejad; Fattane Zarrinkalam; Ali Dehghantanha,2026,Information Processing & Management,Information Processing & Management,journal,10.1016/j.ipm.2026.104768,https://doi.org/10.1016/j.ipm.2026.104768,https://www.sciencedirect.com/science/article/pii/S030645732600129X,peer_reviewed,core_security,defense,correlated application network and system events expose distributed attack traces,The contribution directly detects cross-agent attack traces and attribution from global execution telemetry.,assistant_source_reviewed_pending_author_signoff,"ScienceDirect abstract for 800 traces, 31.4% ASR, ~40% early alerts, content-free telemetry, and SHAP attribution; full article architecture/evaluation sections for exact tables. Author signoff required.",ScienceDirect; Crossref DOI,2026-07-01,first version available before cutoff,papers/defenses/journals_information_processing_management/2026_rabieinejad_alteda.md
yang2026among_us,Among Us: Measuring and Mitigating Malicious Contributions in Model Collaboration Systems,Ziyuan Yang; Wenxuan Ding; Shangbin Feng; Yulia Tsvetkov,2026,ACL,ACL,conference,10.18653/v1/2026.acl-long.725,https://aclanthology.org/2026.acl-long.725/,https://aclanthology.org/2026.acl-long.725.pdf,peer_reviewed,core_security,attack,malicious contributor models influence routing text exchange logit aggregation or weight merging,"The malicious-contributor problem is important, but only a subset of the four collaboration levels cleanly satisfies the SoK’s strict LLM-MAS interaction boundary.",assistant_source_reviewed_pending_author_signoff,ACL paper Abstract p. 1; Secs. 2.1–2.2 pp. 2-4; Appendix A.1 p. 14 Table 4.,ACL Anthology; prior systematic screening corpus,2026-07-01,first version available before cutoff,papers/attacks/acl/2026_yang_among_us.md
hagag2026architecture_matters,Architecture Matters for Multi-Agent Security,Ben Hagag; William L. Anderson; Christian Schroeder de Witt; Sarah Scheffler,2026,ICML,ICML,workshop,,https://icml.cc/virtual/2026/poster/64792,https://arxiv.org/abs/2604.23459,workshop_or_nonarchival,core_security,attack,role topology authority and memory choices fragment harmful intent across agents,Direct harmful-task execution is measured as an architectural composition effect.,assistant_source_reviewed_pending_author_signoff,ArXiv Sec. 4 pp. 4-5 and Tables 8-10; Sec. 4.4 p. 5; Secs. 5.1-5.3 pp. 5-8; Sec. 8 p. 9.,ICML official program; arXiv; prior corpus completeness scan,2026-07-01,first version available before cutoff,papers/attacks/icml/2026_hagag_architecture_matters.md
yan2026mast,"Attack the Messages, Not the Agents: A Multi-round Adaptive Stealthy Tampering Framework for LLM-MAS",Bingyu Yan; Xiaoming Zhang; Ziyi Zhou; Chaozhuo Li; Ruilin Zeng; Yirui Qi; Tianbo Wang; Litian Zhang,2026,AAAI,AAAI,conference,10.1609/aaai.v40i35.40224,https://ojs.aaai.org/index.php/AAAI/article/view/40224,https://ojs.aaai.org/index.php/AAAI/article/download/40224/44185,peer_reviewed,core_security,attack,an on-path attacker rewrites messages over multiple rounds while leaving agent states intact,The attack surface and outcome are explicitly inter-agent communication and collective task integrity.,assistant_source_reviewed_pending_author_signoff,"AAAI PDF Sec. 3.2 p. 3; Secs. 4.1-4.2 pp. 3-5, Fig. 2, Eqs. 10-11; Secs. 5.1-5.2 pp. 5-7, Table 1.",AAAI proceedings; prior corpus,2026-07-01,first version available before cutoff,papers/attacks/aaai/2026_yan_attack_messages.md
nother2026badacts,Benchmarking the Robustness of Agentic Systems to Adversarially-Induced Harmful Behaviors,Jonathan Nöther; Adish Singla; Goran Radanovic,2026,COLM,COLM,conference,,https://colmweb.org/AcceptedPapers.html,https://openreview.net/forum?id=WGOj26QIlR,peer_reviewed,security_relevant,evaluation,one malicious member persuades peers to execute target harmful actions,"Explicit adversarial member, harmful tool-mediated actions, and multiple MAS architectures, though some environments may not be equally multiagent.",assistant_source_reviewed_pending_author_signoff,"Accepted paper contribution list p.2, threat model/Figure 1, benchmark design and ethics/reproducibility sections",COLM accepted list; OpenReview; arXiv; GitHub,2026-07-01,first version available before cutoff,papers/evaluations/colm/2026_nother_bad_acts.md
zhao2026macbench,Beyond Goodhart's Law: A Dynamic Benchmark for Evaluating Compliance in Multi-Agent Systems,Yiyang Zhao; Zhuo Zhang; Qingxuan Le; Lizhen Qu; Zenglin Xu,2026,arXiv,arXiv,preprint,10.48550/arXiv.2606.07805,https://arxiv.org/abs/2606.07805,https://arxiv.org/pdf/2606.07805,non_peer_or_unverified,security_relevant,evaluation,dynamic SERV-generated executable scenarios,"Procedural compliance, authorization, privacy, and trace integrity are security-relevant, but the work is not exclusively MAS and many violations are governance/compliance rather than adversarial security.",assistant_source_reviewed_pending_author_signoff,arXiv sections 3-4; 847 atomic rules; Tables 2-5; metric equations; architecture ablation,arXiv; compliance benchmark search,2026-07-01,first version available before cutoff,papers/evaluations/arxiv/2026_zhao_macbench.md
miao2026blindguard,BlindGuard: Safeguarding LLM-based Multi-Agent Systems under Unknown Attacks,Rui Miao; Yixin Liu; Yili Wang; Xu Shen; Yue Tan; Yiwei Dai; Shirui Pan; Xin Wang,2026,ACL,ACL,conference,10.18653/v1/2026.acl-long.1819,https://aclanthology.org/2026.acl-long.1819/,https://aclanthology.org/2026.acl-long.1819.pdf,peer_reviewed,core_security,defense,detector models individual neighborhood and global interactions before pruning malicious graph members,"Threats propagate through inter-agent communication, and both detection and containment require graph-wide observation/control.",assistant_source_reviewed_pending_author_signoff,ACL metadata/abstract; published PDF Sec. 3 and Fig. 2 for method; Sec. 4.1/Table 1 for attack families/topologies/backbones/metrics.,ACL Anthology; defense-artifact audit,2026-07-01,first version available before cutoff,papers/defenses/acl/2026_miao_blindguard.md
jha2026control_flow_hijacking,Breaking and Fixing Defenses Against Control-Flow Hijacking in Multi-Agent Systems,Rishi Jha; Harold Triedman; Justin Wagle; Vitaly Shmatikov,2026,ICLR,ICLR,conference,,https://openreview.net/forum?id=PNU9Rj5RDQ,https://arxiv.org/abs/2510.17276,peer_reviewed,core_security,attack,an injected fake error is laundered through a trusted member and reroutes orchestrator delegation,"Control-flow integrity, delegated authority, and partial orchestrator visibility are native MAS concerns.",assistant_source_reviewed_pending_author_signoff,Full text Sec. 2 p. 2 Figs. 1-3; Sec. 4 pp. 4-5 Fig. 4; Sec. 5 p. 6; Secs. 6.3-6.4 pp. 8-9 Tables 1-3.,ICLR OpenReview; arXiv; prior corpus completeness scan,2026-07-01,first version available before cutoff,papers/attacks/iclr/2026_jha_control_flow_hijacking.md
zou2026calbench,CalBench: Evaluating Coordination-Privacy Trade-offs in Multi-Agent LLMs,Chelsea Zou; Yiheng Yao; Selena She; Noah D. Goodman; Robert D. Hawkins,2026,arXiv,arXiv,preprint,10.48550/arXiv.2605.09823,https://arxiv.org/abs/2605.09823,https://arxiv.org/pdf/2605.09823,non_peer_or_unverified,core_security,evaluation,generated scenarios with CP-SAT oracles,"The benchmark primarily studies coordination, cost, fairness, and communication; privacy leakage is one first-class metric but no adversary is required.",blocked_metadata_signoff,"arXiv HTML lines 11-23, 50-80, 82-131; Table 1 and metric equations",arXiv; privacy benchmark search,2026-07-01,first version available before cutoff,papers/evaluations/arxiv/2026_zou_calbench.md
wu2026cia,CIA: Inferring the Communication Topology from LLM-based Multi-Agent Systems,Yongxuan Wu; Xixun Lin; He Zhang; Nan Sun; Kun Wang; Chuan Zhou; Shirui Pan; Yanan Cao,2026,ACL,ACL,conference,10.18653/v1/2026.acl-long.815,https://aclanthology.org/2026.acl-long.815/,https://aclanthology.org/2026.acl-long.815.pdf,peer_reviewed,core_security,attack,semantic dependence in outputs reveals hidden inter-agent graph edges,Structural confidentiality of the communication topology is a native MAS property.,assistant_source_reviewed_pending_author_signoff,PDF Sec. 3 pp. 3-4; Sec. 4 pp. 4-7; Sec. 5 pp. 8-10 and main result tables.,ACL Anthology; systematic search,2026-07-01,first version available before cutoff,papers/attacks/acl/2026_wu_cia.md
nakamura2026colosseum,Colosseum: Auditing Collusion in Cooperative Multi-Agent Systems,Mason Nakamura; Abhinav Kumar; Saswat Das; Sahar Abdelnabi; Saaduddin Mahmud; Ferdinando Fioretto; Shlomo Zilberstein; Eugene Bagdasarian,2026,arXiv,arXiv,preprint,10.48550/arXiv.2602.15198,https://arxiv.org/abs/2602.15198,https://arxiv.org/pdf/2602.15198,non_peer_or_unverified,core_security,evaluation,two environments and secret-channel probe,"Collusion, secret channels, and collective objective degradation are inherently multiagent security/safety properties.",assistant_source_reviewed_pending_author_signoff,"arXiv abstract, sections 4-5, metric equations, environment and results sections",arXiv; collusion audit search,2026-07-01,first version available before cutoff,papers/evaluations/arxiv/2026_nakamura_colosseum.md
arif2026conjunctive,Conjunctive Prompt Attacks in Multi-Agent LLM Systems,Nokimul Hasan Arif; Qian Lou; Mengxin Zheng,2026,ACL,ACL,conference,10.18653/v1/2026.acl-long.1577,https://aclanthology.org/2026.acl-long.1577/,https://aclanthology.org/2026.acl-long.1577.pdf,peer_reviewed,core_security,attack,A user trigger and a compromised remote-agent template are benign in isolation and become harmful only when routing composes them.,A user trigger and a compromised remote-agent template are benign in isolation and become harmful only when routing composes them.,source_reviewed_pending_author_signoff,"Abstract, PDF p. 1; threat model and routing composition, PDF p. 1 onward; experimental tables for clean, single-fragment, and combined conditions; topology tables for star, chain, and DAG.",ACL Anthology; systematic search,2026-07-01,first version available before cutoff,papers/attacks/acl/2026_arif_conjunctive_prompt_attacks.md
zhou2026corba,CORBA: Contagious Recursive Blocking Attacks on Multi-Agent Systems Based on Large Language Models,Zhenhong Zhou; Zherui Li; Jie Zhang; Yuanhe Zhang; Kun Wang; Yang Liu; Qing Guo,2026,Findings of ACL,ACL Findings,conference,10.18653/v1/2026.findings-acl.342,https://aclanthology.org/2026.findings-acl.342/,https://aclanthology.org/2026.findings-acl.342.pdf,peer_reviewed,core_security,attack,Recursive communication among agents is the mechanism that turns semantically benign instructions into system-level blocking and paralysis.,Recursive communication among agents is the mechanism that turns semantically benign instructions into system-level blocking and paralysis.,source_reviewed_pending_author_signoff,"Abstract and threat model, PDF p. 1 onward; metric definition and experiment tables, including topology results and repeated-run description; defense comparison section.",ACL Anthology; systematic search,2026-07-01,first version available before cutoff,papers/attacks/findings_acl/2026_zhou_corba.md
milkowski2026amongus,Deception and Communication in Autonomous Multi-Agent Systems: An Experimental Study with Among Us,Maria Milkowski; Tim Weninger,2026,AAMAS,AAMAS,conference,10.65109/FRXL8789,https://doi.org/10.65109/FRXL8789,https://arxiv.org/abs/2603.26635,peer_reviewed,security_relevant,evaluation,1100 games and over one million tokens,"It is a social-deception evaluation in a game with assigned adversarial roles, not a general technical attack or defense study.",assistant_source_reviewed_pending_author_signoff,"AAMAS paper abstract/methods/results; 1,100 games, >1M tokens, falsification/equivocation coding",AAMAS DOI; arXiv; venue scan,2026-07-01,first version available before cutoff,papers/evaluations/aamas/2026_milkowski_among_us.md
yan2026evo_attacker,Evo-Attacker: Memory-Augmented Reinforcement Learning for Long-Horizon Tool Attacks on LLM-MAS,Bingyu Yan; Xiaoming Zhang; JinYu Hou; Chaozhuo Li; Ziyi Zhou; Yiming Hei; Litian Zhang,2026,ACL,ACL,conference,10.18653/v1/2026.acl-long.330,https://aclanthology.org/2026.acl-long.330/,https://aclanthology.org/2026.acl-long.330.pdf,peer_reviewed,core_security,attack,a modified tool return at one agent propagates through downstream collaboration and final decisions,The threat model and evaluated consequence explicitly depend on a multi-round MAS execution trace and communication architecture.,assistant_source_reviewed_pending_author_signoff,PDF Sec. 2 pp. 2-3; Fig. 1; Sec. 4.1 p. 4; Table 1 pp. 5; Table 2 pp. 5-6; Sec. 4.5; Limitations p. 8.,ACL Anthology; prior corpus,2026-07-01,first version available before cutoff,papers/attacks/acl/2026_yan_evo_attacker.md
pan2026xgguard,Explainable and Fine-Grained Safeguarding of LLM Multi-Agent Systems via Bi-Level Graph Anomaly Detection,Junjun Pan; Yixin Liu; Rui Miao; Kaize Ding; Yu Zheng; Quoc Viet Hung Nguyen; Alan Wee-Chung Liew; Shirui Pan,2026,ACL,ACL,conference,10.18653/v1/2026.acl-long.1407,https://aclanthology.org/2026.acl-long.1407/,https://aclanthology.org/2026.acl-long.1407.pdf,peer_reviewed,core_security,defense,response and graph-level interaction signals are jointly required,"Detection and remediation are defined over compromised members, response flows, and communication topology.",assistant_source_reviewed_pending_author_signoff,ACL metadata/abstract; PDF Sec. 3 and Fig. 2 for architecture; Sec. 4.1/Table 1 for setup/topologies/attack surfaces.,ACL Anthology; prior corpus defense scan,2026-07-01,first version available before cutoff,papers/defenses/acl/2026_pan_xg_guard.md
arora2026safeagents,Exposing Weak Links in Multi-Agent Systems under Adversarial Prompting,Nirmit Arora; Sathvik Joel; Ishan Kavathekar; Palak; Rohan Gandhi; Yash Pandya; Tanuja Ganu; Aditya Kanade; Akshay Nambi,2026,AAMAS Strategic Engineering Workshop,AAMAS Workshop,workshop,,https://openreview.net/forum?id=XC5vOg5UTf,https://arxiv.org/abs/2511.10949,workshop_or_nonarchival,security_relevant,evaluation,planning delegation context and fallback choices,Explicit adversarial harmful prompts and architecture-dependent harmful execution in LLM MAS.,assistant_source_reviewed_pending_author_signoff,"Workshop/arXiv Abstract, sections 3-5, Figure 3, main tables",AAMAS workshop OpenReview; arXiv; author page,2026-07-01,first version available before cutoff,papers/evaluations/aamas_workshop/2026_arora_safeagents.md
